yearmonth,editor,executeCount,userCount
200812,org.eclipse.laszlo.rct.editor.LaszloMultiPageEditor,12,1
200812,org.eclipse.laszlo.rct.lzx.ui.LaszloEditor,118,1
200812,org.eclipse.linuxtools.changelog.core.editor6,20,6
200812,org.eclipse.m2m.atl.adt.editor.AtlEditor,409,27
200812,org.eclipse.m2m.qvt.oml.editor.ui.QvtEditor,157,15
200812,org.eclipse.m2m.qvt.oml.trace.editor,1,1
200812,org.eclipse.mat.ui.editors.HeapEditor,142,26
200812,org.eclipse.minatiger.presentation.MinatigerEditorID,5,1
200812,org.eclipse.mtj.ui.editor.JadEditor,648,99
200812,org.eclipse.mtj.ui.editor.JadSourceEditor,43,11
200812,org.eclipse.mylyn.tasks.ui.editors.category,9,8
200812,org.eclipse.mylyn.tasks.ui.editors.task,11853,1403
200812,org.eclipse.mylyn.wikitext.ui.editor.markupEditor,4,1
200812,org.eclipse.ohf.h3et.instanceeditor.ui.editors.MessageInstanceMultiPageEditorPart,37,1
200812,org.eclipse.palamedes.ui.editor,9,1
200812,org.eclipse.pde.ui.buildEditor,4873,1255
200812,org.eclipse.pde.ui.compositeCheatSheetEditor,1,1
200812,org.eclipse.pde.ui.ctxHelpEditor,50,28
200812,org.eclipse.pde.ui.featureEditor,1381,177
200812,org.eclipse.pde.ui.manifestEditor,21793,2124
200812,org.eclipse.pde.ui.productEditor,3029,420
200812,org.eclipse.pde.ui.sampleEditor,54,26
200812,org.eclipse.pde.ui.schemaEditor,464,89
200812,org.eclipse.pde.ui.simpleCheatSheetEditor,45,7
200812,org.eclipse.pde.ui.siteEditor,511,99
200812,org.eclipse.pde.ui.targetEditor,171,32
200812,org.eclipse.pde.ui.tocEditor,237,32
200812,org.eclipse.pdt.rdt.ui.editor.CEditor,52,2
200812,org.eclipse.photran.ui.FixedFormFortranEditor,374,25
200812,org.eclipse.photran.ui.FreeFormFortranEditor,2078,77
200812,org.eclipse.php.debug.SourceNotFoundEditor,10,6
200812,org.eclipse.php.editor,44990,1040
200812,org.eclipse.php.untitledPhpEditor,1,1
200812,org.eclipse.ptp.ui.views.parallelProcessView,18,3
200812,org.eclipse.qvt.declarative.editor.qvtrelation.ui.QVTrEditor,4,1
200812,org.eclipse.smarty.editor,41,1
200812,org.eclipse.stp.bpmn.diagram.part.BpmnDiagramEditorID,232,28
200812,org.eclipse.stp.im.presentation.ImEditorID,5,3
200812,org.eclipse.stp.sca.diagram.part.ScaDiagramEditorID,92,13
200812,org.eclipse.stp.sca.presentation.ScaEditorID,140,15
200812,org.eclipse.stp.ui.xef.editor.XefEditor,11,6
200812,org.eclipse.team.bugzilla.bugzillaBrowser,8,2
200812,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.descriptorEditor,12,3
200812,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.associationEditor,3,1
200812,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.datatypeEditor,3,1
200812,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.entityEditor,15,3
200812,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.pluginDescriptorEditor,7,2
200812,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.profileEditor,2,1
200812,org.eclipse.tigerstripe.workbench.ui.instancediagram.diagram.part.InstanceDiagramEditorID,22,1
200812,org.eclipse.tigerstripe.workbench.ui.visualeditor.diagram.part.TigerstripeDiagramEditorID,50,3
200812,org.eclipse.ui.browser.editor,130189,9745
200812,org.eclipse.ui.DefaultTextEdii.workbench,1,1
200812,org.eclipse.ui.DefaultTextEditor,234886,25383
200812,org.eclipse.ui.editors.text.DRLEditor,30,2
200812,org.eclipse.ui.editors.text.ME10MacroEditor,1,1
200812,org.eclipse.ui.editors.text.texteditor,10,1
200812,org.eclipse.ui.examples.contributions.editor,2,2
200812,org.eclipse.ui.examples.multipageeditor.MultiPageEditorExample,1,1
200812,org.eclipse.ui.examples.rcp.texteditor.editors.xml.XMLEditor,52,1
200812,org.eclipse.ui.examples.readmetool.ReadmeEditor,26,4
200812,org.eclipse.ui.examples.templateeditor.editors.TemplateEditor,8,6
200812,org.eclipse.ui.forms.article.base-editor,6,2
200812,org.eclipse.ui.forms.examples.base-editor,2,2
200812,org.eclipse.ui.forms.examples.single-header-editor,1,1
200812,org.eclipse.ui.systemInPlaceEditor,2882,903
200812,org.eclipse.uml2.diagram.activity.part.UMLDiagramEditorID,227,65
200812,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,2106,244
200812,org.eclipse.uml2.diagram.component.part.UMLDiagramEditorID,115,31
200812,org.eclipse.uml2.diagram.csd.part.UMLDiagramEditorID,42,17
200812,org.eclipse.uml2.diagram.deploy.part.UMLDiagramEditorID,52,17
200812,org.eclipse.uml2.diagram.md.part.iStarDiagramEditorID,39,1
200812,org.eclipse.uml2.diagram.md.part.MDDiagramEditorID,8,1
200812,org.eclipse.uml2.diagram.profile.part.UMLDiagramEditorID,114,14
200812,org.eclipse.uml2.diagram.statemachine.part.UMLDiagramEditorID,158,22
200812,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,505,96
200812,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1663,342
200812,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,20538,899
200812,org.eclipse.vtp.desktop.editors.core.applicationeditor,31,2
200812,org.eclipse.vtp.desktop.editors.voice.editor.VoiceEditor,1,1
200812,org.eclipse.weaver.globalWeaverEditorID,103,3
200812,org.eclipse.wscdl.ide.editors.XMLEditor,10,1
200812,org.eclipse.wst.css.core.csssource.source,40979,4709
200812,org.eclipse.wst.dtd.core.dtdsource.source,2599,459
200812,org.eclipse.wst.html.core.htmlsource.source,101566,8276
200812,org.eclipse.wst.javascript.ui.internal.editor.JSMultiPageEditorPart,7,2
200812,org.eclipse.wst.jsdt.ui.ClassFileEditor,581,211
200812,org.eclipse.wst.jsdt.ui.CompilationUnitEditor,77930,5556
200812,org.eclipse.wst.rdb.internal.sqlscrapbook.editor.SQLScrapbookEditor,1,1
200812,org.eclipse.wst.server.ui.editor,10510,3109
200812,org.eclipse.wst.sse.ui.StructuredTextEditor,116,14
200812,org.eclipse.wst.wsdl.ui.internal.WSDLEditor,6803,889
200812,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,403552,28709
200812,org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor,13607,1523
200812,org.eclipse.wst.xsl.ui.XSLEditor,1221,73
200812,org.eclipse.xpand.ui.XpandEditor,27,1
200812,org.eclipse.xsd.presentation.XSDEditorID,193,30
200812,org.eclipse.xtend.check.editor.CheckEditor,4,1
200812,org.eclipse.xtend.ui.XtendEditor,2,1
200812,org.eclipse.xtext.reference.ReferenceGrammar,3,1
200812,org.eclipse.xtext.Xtext,9,2
200901,org.eclipse.ajdt.internal.ui.editor.CompilationUnitEditor,3373,200
200901,org.eclipse.am3.tools.tge,38,3
200901,org.eclipse.ant.ui.internal.editor.AntEditor,65464,7484
200901,org.eclipse.atf.mozilla.ide.ui.MozBrowserEditor,3,2
200901,org.eclipse.birt.report.debug.internal.ui.script.editor.DebugJsEditor,3,2
200901,org.eclipse.birt.report.designer.ui.editors.LibraryEditor,373,56
200901,org.eclipse.birt.report.designer.ui.editors.ReportEditor,21222,566
200901,org.eclipse.birt.report.designer.ui.editors.TemplateEditor,95,20
200901,org.eclipse.bpel.apache.ode.deploy.ui.editors.ODEDeployMultiPageEditor,10,3
200901,org.eclipse.bpel.ui.bpeleditor,218,10
200901,org.eclipse.buckminster.ui.editor.QueryEditor,29,5
200901,org.eclipse.buckminster.ui.editors.CSPECEditor,37,13
200901,org.eclipse.buckminster.ui.editors.CSPEXEditor,1,1
200901,org.eclipse.buckminster.ui.editors.RMAPEditor,4,1
200901,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,2024,666
200901,org.eclipse.cdt.make.editor,13473,1926
200901,org.eclipse.cdt.ui.binaryEditor,1439,685
200901,org.eclipse.cdt.ui.editor.asm.AsmEditor,2154,276
200901,org.eclipse.cdt.ui.editor.CEditor,562239,8998
200901,org.eclipse.cdt.ui.editor.ExternalSearchEditor,10,2
200901,org.eclipse.cobol.ui.editor.COBOLEditor,31,7
200901,org.eclipse.codeworker.editors.cws.CWSEditor,33,1
200901,org.eclipse.compare.CompareEditor,115710,12309
200901,org.eclipse.dali.ui.PersistenceXMLEditor,1,1
200901,org.eclipse.datatools.sqltools.data.internal.ui.editor.tableDataEditor,1875,342
200901,org.eclipse.datatools.sqltools.routineeditor.internal.RoutineEditor,58,11
200901,org.eclipse.datatools.sqltools.sqlbuilder,45,17
200901,org.eclipse.datatools.sqltools.sqleditor.SQLEditor,968,121
200901,org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor,32689,3576
200901,org.eclipse.dd.ipxact.editor.ui.editors.IP-XACTMultiPageEditor,135,5
200901,org.eclipse.debug.ui.NoSourceFoundEditor,18,10
200901,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,13591,4766
200901,org.eclipse.dltk.javascript.ui.editor.JavascriptEditor,104,10
200901,org.eclipse.dltk.python.ui.editor.PythonEditor,371,14
200901,org.eclipse.dltk.ruby.ui.editor.RubyEditor,5613,136
200901,org.eclipse.dltk.tcl.ui.editor.TclEditor,995,37
200901,org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID,1471,184
200901,org.eclipse.emf.ecore.presentation.EcoreEditorID,3182,276
200901,org.eclipse.emf.ecore.presentation.ReflectiveEditorID,1320,142
200901,org.eclipse.emf.ecore.sdo.presentation.SDOEditorID,17,7
200901,org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID,996,77
200901,org.eclipse.emf.edit.tree.diagram.part.TreeDiagramEditorID,1,1
200901,org.eclipse.emf.eef.components.presentation.ComponentsEditorID,11,1
200901,org.eclipse.emf.emf4net.codegen.csharpgenmodel.presentation.CsharpGenModelEditorID,6,1
200901,org.eclipse.emf.emfatic.ui.editor.EmfaticEditor,97,5
200901,org.eclipse.emf.examples.extlibrary.presentation.EXTLibraryEditorID,19,1
200901,org.eclipse.emf.java.presentation.JavaEditorID,1,1
200901,org.eclipse.emf.mapping.ecore2ecore.presentation.Ecore2EcoreEditorID,9,6
200901,org.eclipse.emf.mapping.ecore2xml.presentation.Ecore2XMLEditorID,12,7
200901,org.eclipse.emf.mapping.xsd2ecore.presentation.XSD2EcoreEditorID,17,8
200901,org.eclipse.epsilon.egl.dt.editor.EglEditor,33,2
200901,org.eclipse.epsilon.eol.dt.editor.EolEditor,4,1
200901,org.eclipse.epsilon.etl.dt.editor.EtlEditor,11,3
200901,org.eclipse.epsilon.evl.dt.editor.EvlEditor,41,3
200901,org.eclipse.epsilon.hutn.dt.editor.HutnEditor,9,1
200901,org.eclipse.gef.TextEditor,1,1
200901,org.eclipse.gmf.codegen.gmfgen.presentation.GMFGenEditorID,177,36
200901,org.eclipse.gmf.ecore.part.EcoreDiagramEditorID,727,73
200901,org.eclipse.gmf.examples.final1.diagram.part.Final1DiagramEditorID,4,1
200901,org.eclipse.gmf.examples.final5.final5.diagram.part.Final5DiagramEditorID,2,1
200901,org.eclipse.gmf.examples.fm5.diagram.part.Fm5DiagramEditorID,1,1
200901,org.eclipse.gmf.examples.mindmap.diagram.part.MindmapDiagramEditorID,4,2
200901,org.eclipse.gmf.examples.taipan.gmf.editor.part.TaiPanDiagramEditorID,14,1
200901,org.eclipse.gmf.examples.taipan.port.diagram.part.PortDiagramEditorID,2,1
200901,org.eclipse.gmf.examples.taipan.presentation.TaiPanEditorID,1,1
200901,org.eclipse.gmf.fm12.fm12.diagram.part.Fm12DiagramEditorID,1,1
200901,org.eclipse.gmf.gmfgraph.presentation.GMFGraphEditorID,141,9
200901,org.eclipse.gmf.graphdef.editor.part.GMFGraphDiagramEditorID,3,1
200901,org.eclipse.gmf.mappings.presentation.GMFMapEditorID,973,71
200901,org.eclipse.gmf.tooldef.presentation.GMFToolEditorID,220,45
200901,org.eclipse.gmf.xpand.XpandEditor,11,5
200901,org.eclipse.gmt.gems.dsml.metamodel2.editor,10,2
200901,org.eclipse.gmt.weaver.globalWeaverEditorID,2,1
200901,org.eclipse.hibachi.ui.editor.AdaEditor,5,2
200901,org.eclipse.hyades.probekit.editor.internal.presentation.ProbekitEditorID,2,1
200901,org.eclipse.hyades.test.ui.editor.ArtifactEditorPart,1,1
200901,org.eclipse.hyades.test.ui.editor.DatapoolEditorPart,1,1
200901,org.eclipse.hyades.test.ui.editor.DeploymentEditorPart,2,1
200901,org.eclipse.hyades.test.ui.editor.LocationEditorPart,2,1
200901,org.eclipse.hyades.test.ui.editor.TestSuiteEditorPart,70,15
200901,org.eclipse.hyades.test.ui.forms.editor.TestLogViewer,7,2
200901,org.eclipse.hyades.trace.ui.internal.editors.TRCAgentEditor,15,5
200901,org.eclipse.hyades.trace.ui.internal.editors.TRCMonitorEditor,6,4
200901,org.eclipse.hyades.trace.ui.internal.editors.TRCNodeEditor,2,2
200901,org.eclipse.hyades.trace.ui.internal.editors.TRCProcessEditor,19,4
200901,org.eclipse.ice.editor.ICEEditor,1,1
200901,org.eclipse.imp.runtime.impEditor,386,19
200901,org.eclipse.jdt.20080610-1200,1,1
200901,org.eclipse.jdt.debug.ui.SnippetEditor,1707,326
200901,org.eclipse.jdt.ui.ClassFileEditor,121012,20846
200901,org.eclipse.jdt.ui.CompilationUnitEditor,4884697,78783
200901,org.eclipse.jdt.ui.DefaultTextEditor,69,15
200901,org.eclipse.jdt.ui.JARDescEditor,298,124
200901,org.eclipse.jdt.ui.PropertiesFileEditor,84399,12258
200901,org.eclipse.jem.beaninfo.OverrideEditor,2,1
200901,org.eclipse.jet.editor.JETEditor,134,6
200901,org.eclipse.jpt.ui.internal.editors.PersistenceEditor,5834,1236
200901,org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor,6527,1054
200901,org.eclipse.jst.jsp.core.cssjspsource.source,724,29
200901,org.eclipse.jst.jsp.core.jspsource.source,440971,16843
200901,org.eclipse.jst.pagedesigner.PageDesignerEditor,14132,992
200901,org.eclipse.jwt.we.editors.WEEditor,39,5
200901,org.eclipse.laszlo.rct.editor.LaszloMultiPageEditor,13,2
200901,org.eclipse.laszlo.rct.lzx.ui.LaszloEditor,96,1
200901,org.eclipse.linuxtools.changelog.core.editor6,18,3
200901,org.eclipse.m2m.atl.adt.editor.AtlEditor,695,31
200901,org.eclipse.m2m.qvt.oml.editor.ui.QvtEditor,126,20
200901,org.eclipse.mat.ui.editors.HeapEditor,153,22
200901,org.eclipse.mofscript.editor.MofScriptTextEditor,13,1
200901,org.eclipse.mtj.ui.editor.JadEditor,896,132
200901,org.eclipse.mtj.ui.editor.JadSourceEditor,32,16
200901,org.eclipse.mtj.ui.editor.LocalizationDataEditor,15,2
200901,org.eclipse.mtl.ide.ui.editors.template.MTLEditor,72,2
200901,org.eclipse.mylyn.tasks.ui.editors.category,17,13
200901,org.eclipse.mylyn.tasks.ui.editors.task,12070,1388
200901,org.eclipse.mylyn.wikitext.ui.editor.markupEditor,89,3
200901,org.eclipse.pde.ui.buildEditor,5147,1259
200901,org.eclipse.pde.ui.compositeCheatSheetEditor,5,4
200901,org.eclipse.pde.ui.ctxHelpEditor,38,23
200901,org.eclipse.pde.ui.featureEditor,1079,177
200901,org.eclipse.pde.ui.manifestEditor,22260,2124
200901,org.eclipse.pde.ui.productEditor,3159,404
200901,org.eclipse.pde.ui.sampleEditor,98,41
200901,org.eclipse.pde.ui.schemaEditor,379,97
200901,org.eclipse.pde.ui.simpleCheatSheetEditor,63,16
200901,org.eclipse.pde.ui.siteEditor,301,79
200901,org.eclipse.pde.ui.targetEditor,165,44
200901,org.eclipse.pde.ui.tocEditor,122,33
200901,org.eclipse.pdt.rdt.ui.editor.CEditor,207,6
200901,org.eclipse.photran.ui.FixedFormFortranEditor,841,38
200901,org.eclipse.photran.ui.FreeFormFortranEditor,1680,57
200901,org.eclipse.php.debug.SourceNotFoundEditor,8,4
200901,org.eclipse.php.editor,67727,1404
200901,org.eclipse.php.untitledPhpEditor,5,3
200901,org.eclipse.qt.editor.qmake,2,1
200901,org.eclipse.scheme.ui.editors.SchemeMultiPageEditor,2,1
200901,org.eclipse.smarty.editor,84,9
200901,org.eclipse.stp.bpmn.diagram.part.BpmnDiagramEditorID,196,33
200901,org.eclipse.stp.sca.diagram.part.ScaDiagramEditorID,70,12
200901,org.eclipse.stp.sca.presentation.ScaEditorID,47,9
200901,org.eclipse.stp.sca.xmleditor.texteditor,12,1
200901,org.eclipse.stp.ui.xef.editor.XefEditor,2,2
200901,org.eclipse.team.bugzilla.bugzillaBrowser,3,1
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.descriptorEditor,30,2
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.m0DescriptorEditor,8,1
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.associationClassEditor,2,1
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.associationEditor,1,1
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.datatypeEditor,9,1
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.entityEditor,13,3
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.enumEditor,1,1
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.queryEditor,1,1
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.sessionEditor,3,2
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.ossj.updateProcedureEditor,1,1
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.pluginDescriptorEditor,34,3
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.profileEditor,6,1
200901,org.eclipse.tigerstripe.workbench.ui.eclipse.editors.segmentEditor,3,1
200901,org.eclipse.tigerstripe.workbench.ui.instancediagram.diagram.part.InstanceDiagramEditorID,13,1
200901,org.eclipse.tigerstripe.workbench.ui.visualeditor.diagram.part.TigerstripeDiagramEditorID,26,2
200901,org.eclipse.tobias.ui.intobeditor,51,1
200901,org.eclipse.tobias.ui.outobeditor,2,1
200901,org.eclipse.ui.browser.editor,119424,9643
200901,org.eclipse.ui.DefaultTextEditor,231961,25661
200901,org.eclipse.ui.editors.text.DRLEditor,49,1
200901,org.eclipse.ui.editors.text.ME10MacroEditor,13,1
200901,org.eclipse.ui.examples.rcp.texteditor.editors.xml.XMLEditor,4,1
200901,org.eclipse.ui.examples.readmetool.ReadmeEditor,3,3
200901,org.eclipse.ui.examples.templateeditor.editors.TemplateEditor,90,5
200901,org.eclipse.ui.forms.article.base-editor,4,2
200901,org.eclipse.ui.internal.ide.dialogs.WelcomeEditor,3,1
200901,org.eclipse.ui.systemInPlaceEditor,3057,796
200901,org.eclipse.uml2.diagram.activity.part.UMLDiagramEditorID,227,70
200901,org.eclipse.uml2.diagram.clazz.part.UMLDiagramEditorID,2114,248
200901,org.eclipse.uml2.diagram.component.part.UMLDiagramEditorID,188,28
200901,org.eclipse.uml2.diagram.csd.part.UMLDiagramEditorID,18,8
200901,org.eclipse.uml2.diagram.deploy.part.UMLDiagramEditorID,72,17
200901,org.eclipse.uml2.diagram.md.part.iStarDiagramEditorID,6,1
200901,org.eclipse.uml2.diagram.md.part.MDDiagramEditorID,100,1
200901,org.eclipse.uml2.diagram.profile.part.UMLDiagramEditorID,70,15
200901,org.eclipse.uml2.diagram.statemachine.part.UMLDiagramEditorID,130,24
200901,org.eclipse.uml2.diagram.usecase.part.UMLDiagramEditorID,366,85
200901,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1349,262
200901,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,19625,840
200901,org.eclipse.ve.saab.editor,37,1
200901,org.eclipse.viatra2.editor.text.light.VTCLEditor,36,1
200901,org.eclipse.viatra2.editor.text.light.VTMLEditor,7,1
200901,org.eclipse.viatra2.treeeditor,15,1
200901,org.eclipse.vtp.editor.ccxml.ui.internal.tabletree.XMLMultiPageEditorPart,13,1
200901,org.eclipse.vtp.editor.vxml.ui.internal.tabletree.XMLMultiPageEditorPart,1,1
200901,org.eclipse.weaver.globalWeaverEditorID,99,4
200901,org.eclipse.webbrowser,1,1
200901,org.eclipse.wst.css.core.csssource.source,40234,4821
200901,org.eclipse.wst.dtd.core.dtdsource.source,2241,444
200901,org.eclipse.wst.html.core.htmlsource.source,97196,8180
200901,org.eclipse.wst.javascript.ui.internal.editor.JSMultiPageEditorPart,4,3
200901,org.eclipse.wst.jsdt.ui.ClassFileEditor,609,208
200901,org.eclipse.wst.jsdt.ui.CompilationUnitEditor,75394,5656
200901,org.eclipse.wst.rdb.internal.sqlscrapbook.editor.SQLScrapbookEditor,52,3
200901,org.eclipse.wst.server.ui.editor,9802,2996
200901,org.eclipse.wst.sse.ui.StructuredTextEditor,82,9
200901,org.eclipse.wst.wsdl.ui.internal.WSDLEditor,6819,874
200901,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEdactivated,1,1
200901,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,394762,28766
200901,org.eclipse.wst.xml.vex.ui.VexEditorMultiPage,1,1
200901,org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor,14416,1483
200901,org.eclipse.wst.xsl.ui.XSLEditor,1364,86
200901,org.eclipse.xsd.presentation.XSDEditorID,179,34
200901,org.eclipse.xtext.Xtext,6,2
