yearmonth,command,executeCount,userCount
200812,org.eclipse.wst.jsdt.ui.generate.javadoc,3,3
200812,org.eclipse.wst.jsdt.ui.JavaPerspective,39,39
200812,org.eclipse.wst.jsdt.ui.navigate.java.open.structure,4,3
200812,org.eclipse.wst.jsdt.ui.navigate.open.type,20,14
200812,org.eclipse.wst.jsdt.ui.navigate.open.type.in.hierarchy,5,4
200812,org.eclipse.wst.jsdt.ui.refactor.create.refactoring.script,4,4
200812,org.eclipse.wst.jsdt.ui.refactor.show.refactoring.history,1,1
200812,org.eclipse.wst.jsdt.ui.specific_content_assist.command,1,1
200812,org.eclipse.wst.server.core.launchShortcut.run,1,1
200812,org.eclipse.wst.server.debug,22081,4331
200812,org.eclipse.wst.server.launchShortcut.debug,2889,1065
200812,org.eclipse.wst.server.launchShortcut.profile,67,43
200812,org.eclipse.wst.server.launchShortcut.run,37759,7675
200812,org.eclipse.wst.server.publish,13146,2421
200812,org.eclipse.wst.server.run,57727,10217
200812,org.eclipse.wst.server.stop,24007,8067
200812,org.eclipse.wst.sse.ui.add.block.comment,1087,475
200812,org.eclipse.wst.sse.ui.cleanup.document,179,112
200812,org.eclipse.wst.sse.ui.format,332,274
200812,org.eclipse.wst.sse.ui.format.active.elements,1089,425
200812,org.eclipse.wst.sse.ui.format.document,16341,3887
200812,org.eclipse.wst.sse.ui.generate.xml,207,76
200812,org.eclipse.wst.sse.ui.goto.matching.bracket,114,26
200812,org.eclipse.wst.sse.ui.open.file.from.source,3149,953
200812,org.eclipse.wst.sse.ui.remove.block.comment,154,74
200812,org.eclipse.wst.sse.ui.search.find.occurrences,57,40
200812,org.eclipse.wst.sse.ui.show.javadoc,2,1
200812,org.eclipse.wst.sse.ui.structure.select.enclosing,150,34
200812,org.eclipse.wst.sse.ui.structure.select.last,72,25
200812,org.eclipse.wst.sse.ui.structure.select.next,481,166
200812,org.eclipse.wst.sse.ui.structure.select.previous,501,176
200812,org.eclipse.wst.sse.ui.toggle.comment,2119,664
200812,org.eclipse.wst.web.ui.webDevPerspective,275,266
200812,org.eclipse.wst.wsdl.ui.refactor.rename.element,8,6
200812,org.eclipse.wst.xml.ui.disable.grammar.constraints,47,20
200812,org.eclipse.wst.xml.ui.gotoMatchingTag,57,32
200812,org.eclipse.wst.xml.ui.nextSibling,378,144
200812,org.eclipse.wst.xml.ui.previousSibling,210,66
200812,org.eclipse.wst.xml.ui.referencedFileErrors,22,18
200812,org.eclipse.wst.xml.ui.reload.dependecies,56,29
200812,org.eclipse.wst.xsd.ui.refactor.makeElementGlobal,6,3
200812,org.eclipse.wst.xsd.ui.refactor.makeTypeGlobal,20,5
200812,org.eclipse.wst.xsd.ui.refactor.rename.element,129,48
200812,org.eclipse.wst.xsl.debug.ui.launchshortcut.profile,3,3
200812,org.eclipse.wst.xsl.debug.ui.launchshortcut.run,27,12
200901,org.eclipse.ajdt.launching.runShortcut.debug,28,18
200901,org.eclipse.ajdt.launching.runShortcut.run,339,108
200901,org.eclipse.ajdt.mylyn.ui.editor.folding.auto,22,8
200901,org.eclipse.ajdt.ui.navigate.open.type,14,10
200901,org.eclipse.ajdt.ui.navigate.open.type.in.hierarchy,7,5
200901,org.eclipse.ajdt.ui.visualiser.AspectVisualizationPerspective,4,4
200901,org.eclipse.ant.ui.antShortcut.debug,397,122
200901,org.eclipse.ant.ui.antShortcut.run,20502,3222
200901,org.eclipse.ant.ui.antShortcutWithDialog.debug,151,57
200901,org.eclipse.ant.ui.antShortcutWithDialog.run,5233,1203
200901,org.eclipse.ant.ui.openExternalDoc,2,2
200901,org.eclipse.ant.ui.renameInFile,73,23
200901,org.eclipse.ant.ui.toggleMarkOccurrences,9,4
200901,org.eclipse.birt.report.designer.ui.command.applyStyleCommand,258,35
200901,org.eclipse.birt.report.designer.ui.command.copyAction,541,114
200901,org.eclipse.birt.report.designer.ui.command.copyCellContentsCommand,1,1
200901,org.eclipse.birt.report.designer.ui.command.CreateChartViewCommand,11,7
200901,org.eclipse.birt.report.designer.ui.command.cutCommand,148,46
200901,org.eclipse.birt.report.designer.ui.command.deleteColumnCommand,126,53
200901,org.eclipse.birt.report.designer.ui.command.deleteCommand,632,173
200901,org.eclipse.birt.report.designer.ui.command.deleteGroupCommand,13,8
200901,org.eclipse.birt.report.designer.ui.command.deleteRowCommand,190,61
200901,org.eclipse.birt.report.designer.ui.command.editBindingCommand,196,69
200901,org.eclipse.birt.report.designer.ui.command.editGroupCommand,95,36
200901,org.eclipse.birt.report.designer.ui.command.editStyleCommand,174,34
200901,org.eclipse.birt.report.designer.ui.command.insertColumnCommand,192,77
200901,org.eclipse.birt.report.designer.ui.command.insertGroupCommand,111,59
200901,org.eclipse.birt.report.designer.ui.command.insertRowCommand,171,55
200901,org.eclipse.birt.report.designer.ui.command.mergeCommand,257,54
200901,org.eclipse.birt.report.designer.ui.command.newStyleCommand,75,35
200901,org.eclipse.birt.report.designer.ui.command.pasteAction,818,113
200901,org.eclipse.birt.report.designer.ui.command.refreshLibraryCommand,36,17
200901,org.eclipse.birt.report.designer.ui.command.reloadCssStyleCommand,5,2
200901,org.eclipse.birt.report.designer.ui.command.resetImageSizeCommand,2,2
200901,org.eclipse.birt.report.designer.ui.command.splitCommand,33,9
200901,org.eclipse.birt.report.designer.ui.ReportPerspective,49,34
200901,org.eclipse.birt.report.item.crosstab.ui.createCrosstab,108,41
200901,org.eclipse.birt.report.item.crosstab.ui.createCube,3,2
200901,org.eclipse.cdt.debug.gdbjtag.ui.shortcut.debug,1,1
200901,org.eclipse.cdt.debug.ui.localCShortcut.debug,559,324
200901,org.eclipse.cdt.debug.ui.localCShortcut.run,4485,1140
200901,org.eclipse.cdt.make.ui.edit.text.makefile.comment,7,4
200901,org.eclipse.cdt.make.ui.edit.text.makefile.uncomment,1,1
200901,org.eclipse.cdt.make.ui.targetBuildCommand,283,95
200901,org.eclipse.cdt.make.ui.targetCreateCommand,95,76
200901,org.eclipse.cdt.ui.CPerspective,612,310
200901,org.eclipse.cdt.ui.edit.open.call.hierarchy,1593,381
200901,org.eclipse.cdt.ui.edit.open.include.browser,93,80
200901,org.eclipse.cdt.ui.edit.open.outline,659,247
200901,org.eclipse.cdt.ui.edit.open.quick.macro.explorer,128,82
200901,org.eclipse.cdt.ui.edit.open.quick.type.hierarchy,282,182
200901,org.eclipse.cdt.ui.edit.open.type.hierarchy,507,277
200901,org.eclipse.cdt.ui.edit.opendecl,22166,1960
200901,org.eclipse.cdt.ui.edit.opendef,2,2
200901,org.eclipse.cdt.ui.edit.text.c.add.block.comment,274,118
200901,org.eclipse.cdt.ui.edit.text.c.add.include,196,74
200901,org.eclipse.cdt.ui.edit.text.c.find.word,76,48
200901,org.eclipse.cdt.ui.edit.text.c.format,6451,908
200901,org.eclipse.cdt.ui.edit.text.c.goto.matching.bracket,774,60
200901,org.eclipse.cdt.ui.edit.text.c.goto.next.bookmark,28,6
200901,org.eclipse.cdt.ui.edit.text.c.goto.next.member,609,113
200901,org.eclipse.cdt.ui.edit.text.c.goto.prev.member,560,76
200901,org.eclipse.cdt.ui.edit.text.c.indent,1648,340
200901,org.eclipse.cdt.ui.edit.text.c.remove.block.comment,36,17
200901,org.eclipse.cdt.ui.edit.text.c.rename.element,1,1
200901,org.eclipse.cdt.ui.edit.text.c.show.tooltip,1,1
200901,org.eclipse.cdt.ui.edit.text.c.toggle.comment,7918,1033
200901,org.eclipse.cdt.ui.edit.text.c.toggle.source.header,9479,838
200901,org.eclipse.cdt.ui.edit.text.c.toggleMarkOccurrences,237,93
200901,org.eclipse.cdt.ui.edit.text.c.uncomment,1,1
200901,org.eclipse.cdt.ui.edit.text.rename.element,1290,441
200901,org.eclipse.cdt.ui.hover.backwardMacroExpansion,120,14
200901,org.eclipse.cdt.ui.hover.forwardMacroExpansion,228,14
200901,org.eclipse.cdt.ui.navigate.open.element.in.call.hierarchy,9,9
200901,org.eclipse.cdt.ui.navigate.open.type.in.hierarchy,50,36
200901,org.eclipse.cdt.ui.navigate.opentype,544,221
200901,org.eclipse.cdt.ui.refactor.extract.constant,59,35
200901,org.eclipse.cdt.ui.refactor.extract.function,133,47
200901,org.eclipse.cdt.ui.refactor.getters.and.setters,137,67
200901,org.eclipse.cdt.ui.refactor.hide.method,9,9
200901,org.eclipse.cdt.ui.refactor.implement.method,218,101
200901,org.eclipse.cdt.ui.search.finddecl,433,242
200901,org.eclipse.cdt.ui.search.findrefs,572,196
200901,org.eclipse.cdt.ui.specific_content_assist.command,33,7
200901,org.eclipse.cobol.debug.ui.COBOLDebugLauchShortcut.run,1,1
200901,org.eclipse.compare.compareWithOther,1,1
200901,org.eclipse.compare.copyAllLeftToRight,756,55
200901,org.eclipse.compare.copyAllRightToLeft,2212,741
200901,org.eclipse.compare.copyLeftToRight,1334,144
200901,org.eclipse.compare.copyRightToLeft,8503,1308
200901,org.eclipse.compare.ignoreWhiteSpace,375,169
200901,org.eclipse.compare.selectNextChange,14453,465
200901,org.eclipse.compare.selectPreviousChange,401,92
200901,org.eclipse.contribution.xref.show.xref,1,1
200901,org.eclipse.contribution.xref.show.xref.view,1,1
200901,org.eclipse.datatools.connectivity.commands.addprofile,202,143
200901,org.eclipse.datatools.connectivity.commands.addrepository,1,1
200901,org.eclipse.datatools.connectivity.commands.export,18,17
200901,org.eclipse.datatools.connectivity.commands.import,29,26
200901,org.eclipse.datatools.connectivity.commands.showcategory,59,28
200901,org.eclipse.datatools.sqltools.debugger.perspectives.DebuggerPerspective,31,31
200901,org.eclipse.datatools.sqltools.result.removeAllInstances,174,98
200901,org.eclipse.datatools.sqltools.result.removeInstance,103,42
200901,org.eclipse.datatools.sqltools.result.terminate,61,39
200901,org.eclipse.datatools.sqltools.sqleditor.DMLDialogSelectionAction,105,63
200901,org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction,3208,277
200901,org.eclipse.datatools.sqltools.sqleditor.ExecuteSQLAction,1130,266
200901,org.eclipse.datatools.sqltools.sqleditor.perspectives.EditorPerspective,72,61
200901,org.eclipse.datatools.sqltools.sqleditor.runAction,13,3
200901,org.eclipse.datatools.sqltools.sqleditor.saveAsTemplateAction,1,1
200901,org.eclipse.datatools.sqltools.sqleditor.saveToDatabaseAction,1,1
200901,org.eclipse.datatools.sqltools.sqleditor.toggleCommentAction,52,18
200901,org.eclipse.datatools.sqltools.sqlscrapbook.commands.openscrapbook,158,119
200901,org.eclipse.debug.ui.actions.WatchCommand,145,112
200901,org.eclipse.debug.ui.commands.DebugLast,39367,5764
200901,org.eclipse.debug.ui.commands.eof,2879,1111
200901,org.eclipse.debug.ui.commands.OpenDebugConfigurations,4612,1629
200901,org.eclipse.debug.ui.commands.OpenProfileConfigurations,51,26
200901,org.eclipse.debug.ui.commands.OpenRunConfigurations,12626,3959
200901,org.eclipse.debug.ui.commands.ProfileLast,26,16
200901,org.eclipse.debug.ui.commands.RemoveAllBreakpoints,583,358
200901,org.eclipse.debug.ui.commands.Resume,372767,18151
200901,org.eclipse.debug.ui.commands.RunLast,121250,10356
200901,org.eclipse.debug.ui.commands.RunToLine,1827,602
200901,org.eclipse.debug.ui.commands.SkipAllBreakpoints,233,101
200901,org.eclipse.debug.ui.commands.StepInto,203177,11141
200901,org.eclipse.debug.ui.commands.StepOver,1321889,17317
200901,org.eclipse.debug.ui.commands.StepReturn,34423,4711
200901,org.eclipse.debug.ui.commands.Suspend,58,41
200901,org.eclipse.debug.ui.commands.Terminate,48653,12378
200901,org.eclipse.debug.ui.commands.TerminateAndRelaunch,1013,281
200901,org.eclipse.debug.ui.commands.ToggleBreakpoint,5222,1039
200901,org.eclipse.debug.ui.commands.ToggleLineBreakpoint,84,56
200901,org.eclipse.debug.ui.commands.ToggleMethodBreakpoint,49,29
200901,org.eclipse.debug.ui.commands.ToggleStepFilters,221,133
200901,org.eclipse.debug.ui.commands.ToggleWatchpoint,50,30
200901,org.eclipse.debug.ui.DebugPerspective,2063,1639
200901,org.eclipse.dlkt.debug.ui.commands.ScriptDisplay,2,2
200901,org.eclipse.dlkt.debug.ui.commands.ScriptInspect,8,3
200901,org.eclipse.dltk.mylyn.ui.editor.folding.auto,1,1
200901,org.eclipse.dltk.python.debug.ui.launchShortcut.run,1,1
200901,org.eclipse.dltk.python.ui.PythonPerspective,1,1
200901,org.eclipse.dltk.ruby.debug.ui.launchShortcut.debug,2,2
200901,org.eclipse.dltk.ruby.debug.ui.launchShortcut.run,430,30
200901,org.eclipse.dltk.ruby.ui.navigate.open.type,1,1
200901,org.eclipse.dltk.tcl.debug.ui.launchShortcut.run,13,6
200901,org.eclipse.dltk.tcl.testing.launchShortcut.debug,1,1
200901,org.eclipse.dltk.tcl.testing.launchShortcut.run,4,2
200901,org.eclipse.dltk.tcl.ui.TclPerspective,1,1
200901,org.eclipse.dltk.ui.edit.text.script.comment,15,4
200901,org.eclipse.dltk.ui.edit.text.script.format,6,2
200901,org.eclipse.dltk.ui.edit.text.script.goto.next.member,2,2
200901,org.eclipse.dltk.ui.edit.text.script.move.element,17,11
200901,org.eclipse.dltk.ui.edit.text.script.open.call.hierarchy,1,1
200901,org.eclipse.dltk.ui.edit.text.script.open.editor,61,38
200901,org.eclipse.dltk.ui.edit.text.script.open.hierarchy,35,29
200901,org.eclipse.dltk.ui.edit.text.script.open.type.hierarchy,20,16
200901,org.eclipse.dltk.ui.edit.text.script.rename.element,193,85
200901,org.eclipse.dltk.ui.edit.text.script.search.declarations.in.project,1,1
200901,org.eclipse.dltk.ui.edit.text.script.search.declarations.in.workspace,1,1
200901,org.eclipse.dltk.ui.edit.text.script.search.references.in.hierarchy,1,1
200901,org.eclipse.dltk.ui.edit.text.script.search.references.in.project,1,1
200901,org.eclipse.dltk.ui.edit.text.script.show.outline,18,7
200901,org.eclipse.dltk.ui.edit.text.script.toggle.comment,126,23
200901,org.eclipse.dltk.ui.edit.text.script.uncomment,11,3
200901,org.eclipse.ecf.filetransfer.ui.getFile,4,4
200901,org.eclipse.ecf.presence.ui.commands.browse,30,28
200901,org.eclipse.ecf.presence.ui.rosterCommand.0,4,4
200901,org.eclipse.ecf.presence.ui.rosterCommand.1,1,1
200901,org.eclipse.ecf.presence.ui.rosterCommand.18,1,1
200901,org.eclipse.ecf.presence.ui.rosterCommand.2,2,2
200901,org.eclipse.ecf.presence.ui.rosterCommand.27,1,1
200901,org.eclipse.ecf.presence.ui.rosterCommand.3,1,1
200901,org.eclipse.ecf.presence.ui.rosterCommand.75,1,1
200901,org.eclipse.ecf.presence.ui.rosterCommand.9,1,1
200901,org.eclipse.ecf.ui.perspective.communications,1,1
200901,org.eclipse.emf.ecoretools.diagram.updateDiagram,1,1
200901,org.eclipse.emf.search.ecore.common.ui.OpenFilteredEPackageMetaElementsSelectionDialogCommand,1,1
200901,org.eclipse.equinox.p2.ui.sdk.install,13,9
200901,org.eclipse.equinox.p2.ui.sdk.tempInstallInfo,2,2
200901,org.eclipse.equinox.p2.ui.sdk.update,44611,21626
200901,org.eclipse.gef.toggle_grid_visibility,2,1
200901,org.eclipse.gef.zoom_in,74,23
200901,org.eclipse.gef.zoom_out,47,17
200901,org.eclipse.gmf.ecore.updateDiagram,1,1
200901,org.eclipse.gmf.ValidateAction,3,2
200901,org.eclipse.help.ui.closeTray,718,363
200901,org.eclipse.hibachi.ui.ada.build.compile.files,2,2
200901,org.eclipse.hyades.trace.internal.ui.tracePerspective,7,6
200901,org.eclipse.hyades.ui.perspective.TestPerspective,2,2
200901,org.eclipse.imp.runtime.showOutlineCommand,1,1
200901,org.eclipse.jdt.debug.ui.breakpoint.properties,196,82
200901,org.eclipse.jdt.debug.ui.commands.AddClassPrepareBreakpoint,44,41
200901,org.eclipse.jdt.debug.ui.commands.AddExceptionBreakpoint,118,86
200901,org.eclipse.jdt.debug.ui.commands.AllInstances,34,28
200901,org.eclipse.jdt.debug.ui.commands.AllReferences,10,9
200901,org.eclipse.jdt.debug.ui.commands.Display,2485,645
200901,org.eclipse.jdt.debug.ui.commands.Execute,632,194
200901,org.eclipse.jdt.debug.ui.commands.ForceReturn,35,23
200901,org.eclipse.jdt.debug.ui.commands.Inspect,13137,2750
200901,org.eclipse.jdt.debug.ui.commands.StepIntoSelection,121,71
200901,org.eclipse.jdt.debug.ui.commands.Watch,43,27
200901,org.eclipse.jdt.debug.ui.javaAppletShortcut.debug,210,102
200901,org.eclipse.jdt.debug.ui.javaAppletShortcut.run,3480,1130
200901,org.eclipse.jdt.debug.ui.localJavaShortcut.com.instantiations.profiler.launching.profile,1,1
200901,org.eclipse.jdt.debug.ui.localJavaShortcut.debug,6621,2585
200901,org.eclipse.jdt.debug.ui.localJavaShortcut.profile,4,2
200901,org.eclipse.jdt.debug.ui.localJavaShortcut.run,105374,17327
200901,org.eclipse.jdt.junit.gotoTest,84,76
200901,org.eclipse.jdt.junit.junitShortcut.debug,2758,1033
200901,org.eclipse.jdt.junit.junitShortcut.profile,7,5
200901,org.eclipse.jdt.junit.junitShortcut.rerunFailedFirst,357,133
200901,org.eclipse.jdt.junit.junitShortcut.rerunLast,17633,2138
200901,org.eclipse.jdt.junit.junitShortcut.run,23935,4954
200901,org.eclipse.jdt.ui.correction.addCast,8,1
200901,org.eclipse.jdt.ui.correction.assignToField.assist,41,26
200901,org.eclipse.jdt.ui.correction.assignToLocal.assist,379,122
200901,org.eclipse.jdt.ui.correction.renameInFile.assist,1019,319
200901,org.eclipse.jdt.ui.edit.text.java.add.block.comment,4126,1547
200901,org.eclipse.jdt.ui.edit.text.java.add.import,8091,1718
200901,org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment,7341,1815
200901,org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors,849,602
200901,org.eclipse.jdt.ui.edit.text.java.change.type,50,39
200901,org.eclipse.jdt.ui.edit.text.java.clean.up,1113,496
200901,org.eclipse.jdt.ui.edit.text.java.comment,16,5
200901,org.eclipse.jdt.ui.edit.text.java.convert.anonymous.to.nested,54,41
200901,org.eclipse.jdt.ui.edit.text.java.copy.qualified.name,1822,1128
200901,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,71079,10093
200901,org.eclipse.jdt.ui.edit.text.java.create.delegate.methods,292,209
200901,org.eclipse.jdt.ui.edit.text.java.create.getter.setter,17994,8606
200901,org.eclipse.jdt.ui.edit.text.java.externalize.strings,302,143
200901,org.eclipse.jdt.ui.edit.text.java.extract.class,287,205
200901,org.eclipse.jdt.ui.edit.text.java.extract.constant,1028,367
200901,org.eclipse.jdt.ui.edit.text.java.extract.interface,418,262
200901,org.eclipse.jdt.ui.edit.text.java.extract.local.variable,3122,1088
200901,org.eclipse.jdt.ui.edit.text.java.extract.method,2845,1375
200901,org.eclipse.jdt.ui.edit.text.java.extract.superclass,130,107
200901,org.eclipse.jdt.ui.edit.text.java.find.broken.nls.keys,30,27
200901,org.eclipse.jdt.ui.edit.text.java.folding.collapseComments,13,12
200901,org.eclipse.jdt.ui.edit.text.java.folding.collapseMembers,16,13
200901,org.eclipse.jdt.ui.edit.text.java.format,113809,12137
200901,org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields,2547,1408
200901,org.eclipse.jdt.ui.edit.text.java.generate.hashcode.equals,484,292
200901,org.eclipse.jdt.ui.edit.text.java.generate.tostring,12,5
200901,org.eclipse.jdt.ui.edit.text.java.goto.matching.bracket,1593,499
200901,org.eclipse.jdt.ui.edit.text.java.goto.next.member,2301,752
200901,org.eclipse.jdt.ui.edit.text.java.goto.previous.member,1675,418
200901,org.eclipse.jdt.ui.edit.text.java.gotoBreadcrumb,935,475
200901,org.eclipse.jdt.ui.edit.text.java.indent,12830,3608
200901,org.eclipse.jdt.ui.edit.text.java.infer.type.arguments,177,150
200901,org.eclipse.jdt.ui.edit.text.java.inline,1132,482
200901,org.eclipse.jdt.ui.edit.text.java.introduce.factory,33,22
200901,org.eclipse.jdt.ui.edit.text.java.introduce.indirection,28,20
200901,org.eclipse.jdt.ui.edit.text.java.introduce.parameter,85,52
200901,org.eclipse.jdt.ui.edit.text.java.introduce.parameter.object,33,29
200901,org.eclipse.jdt.ui.edit.text.java.modify.method.parameters,1216,576
200901,org.eclipse.jdt.ui.edit.text.java.move.element,3561,1783
200901,org.eclipse.jdt.ui.edit.text.java.move.inner.to.top.level,230,129
200901,org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy,14258,3636
200901,org.eclipse.jdt.ui.edit.text.java.open.editor,157232,16849
200901,org.eclipse.jdt.ui.edit.text.java.open.external.javadoc,890,405
200901,org.eclipse.jdt.ui.edit.text.java.open.hierarchy,13107,3901
200901,org.eclipse.jdt.ui.edit.text.java.open.super.implementation,20,16
200901,org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy,8936,3969
200901,org.eclipse.jdt.ui.edit.text.java.organize.imports,83620,14012
200901,org.eclipse.jdt.ui.edit.text.java.override.methods,3680,2148
200901,org.eclipse.jdt.ui.edit.text.java.promote.local.variable,342,184
200901,org.eclipse.jdt.ui.edit.text.java.pull.up,291,200
200901,org.eclipse.jdt.ui.edit.text.java.push.down,78,54
200901,org.eclipse.jdt.ui.edit.text.java.quick.format,135,83
200901,org.eclipse.jdt.ui.edit.text.java.refactor.quickMenu,1642,666
200901,org.eclipse.jdt.ui.edit.text.java.remove.block.comment,1009,484
200901,org.eclipse.jdt.ui.edit.text.java.rename.element,52283,14908
200901,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.hierarchy,36,25
200901,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.project,390,241
200901,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.working.set,14,13
200901,org.eclipse.jdt.ui.edit.text.java.search.declarations.in.workspace,1797,1180
200901,org.eclipse.jdt.ui.edit.text.java.search.implementors.in.project,21,13
200901,org.eclipse.jdt.ui.edit.text.java.search.implementors.in.workspace,38,25
200901,org.eclipse.jdt.ui.edit.text.java.search.occurrences.in.file,58,24
200901,org.eclipse.jdt.ui.edit.text.java.search.occurrences.in.file.quickMenu,692,228
200901,org.eclipse.jdt.ui.edit.text.java.search.read.access.in.project,5,5
200901,org.eclipse.jdt.ui.edit.text.java.search.read.access.in.working.set,2,2
200901,org.eclipse.jdt.ui.edit.text.java.search.read.access.in.workspace,5,5
200901,org.eclipse.jdt.ui.edit.text.java.search.references.in.hierarchy,187,138
200901,org.eclipse.jdt.ui.edit.text.java.search.references.in.project,8831,2751
200901,org.eclipse.jdt.ui.edit.text.java.search.references.in.working.set,79,74
200901,org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace,25914,5772
200901,org.eclipse.jdt.ui.edit.text.java.search.return.continue.targets,3,1
200901,org.eclipse.jdt.ui.edit.text.java.search.write.access.in.hierarchy,3,3
200901,org.eclipse.jdt.ui.edit.text.java.search.write.access.in.project,12,11
200901,org.eclipse.jdt.ui.edit.text.java.search.write.access.in.working.set,2,2
200901,org.eclipse.jdt.ui.edit.text.java.search.write.access.in.workspace,19,14
200901,org.eclipse.jdt.ui.edit.text.java.select.enclosing,2688,248
200901,org.eclipse.jdt.ui.edit.text.java.select.last,283,92
200901,org.eclipse.jdt.ui.edit.text.java.select.next,1073,263
200901,org.eclipse.jdt.ui.edit.text.java.select.previous,872,288
200901,org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field,462,166
200901,org.eclipse.jdt.ui.edit.text.java.show.in.package.view,15,5
200901,org.eclipse.jdt.ui.edit.text.java.show.javadoc,1,1
200901,org.eclipse.jdt.ui.edit.text.java.show.outline,24340,4783
200901,org.eclipse.jdt.ui.edit.text.java.sort.members,950,367
200901,org.eclipse.jdt.ui.edit.text.java.source.quickMenu,5171,1827
200901,org.eclipse.jdt.ui.edit.text.java.surround.with.quickMenu,554,323
200901,org.eclipse.jdt.ui.edit.text.java.surround.with.try.catch,1347,842
200901,org.eclipse.jdt.ui.edit.text.java.toggle.comment,76908,12603
200901,org.eclipse.jdt.ui.edit.text.java.toggleBreadcrumb,1623,588
200901,org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences,2264,991
200901,org.eclipse.jdt.ui.edit.text.java.uncomment,4,2
200901,org.eclipse.jdt.ui.edit.text.java.use.supertype,48,37
200901,org.eclipse.jdt.ui.edit.text.remove.occurrence.annotations,20,15
200901,org.eclipse.jdt.ui.generate.javadoc,1845,831
200901,org.eclipse.jdt.ui.JavaBrowsingPerspective,1405,1210
200901,org.eclipse.jdt.ui.JavaPerspective,6792,4281
200901,org.eclipse.jdt.ui.navigate.gotopackage,12,11
200901,org.eclipse.jdt.ui.navigate.gototype,24,16
200901,org.eclipse.jdt.ui.navigate.java.open.structure,541,191
200901,org.eclipse.jdt.ui.navigate.open.type,54337,8205
200901,org.eclipse.jdt.ui.navigate.open.type.in.hierarchy,901,495
200901,org.eclipse.jdt.ui.refactor.migrate.jar,162,141
200901,org.eclipse.jdt.ui.specific_content_assist.command,398,48
200901,org.eclipse.jet.ui.shortcut1.run,5,4
200901,org.eclipse.jpt.ui.entityMappingsAddPersistentClass,7,2
200901,org.eclipse.jpt.ui.jpaPerspective,2,2
200901,org.eclipse.jpt.ui.persistentAttributeAddToXmlAndMap,21,2
200901,org.eclipse.jpt.ui.persistentAttributeMapAs,31,14
200901,org.eclipse.jpt.ui.persistentAttributeRemoveFromXml,1,1
200901,org.eclipse.jpt.ui.persistentTypeMapAs,14,9
200901,org.eclipse.jst.j2ee.J2EEPerspective,119,89
200901,org.eclipse.jst.jsp.ui.refactor.move,2,2
200901,org.eclipse.jst.jsp.ui.refactor.rename,53,36
200901,org.eclipse.jst.pagedesigner.design,207,43
200901,org.eclipse.jst.pagedesigner.horizotal,164,45
200901,org.eclipse.jst.pagedesigner.source,344,95
200901,org.eclipse.jst.pagedesigner.vertical,357,113
200901,org.eclipse.jwt.we.alignCenterCommand,2,2
200901,org.eclipse.jwt.we.alignRightCommand,1,1
200901,org.eclipse.jwt.we.externalActionCommand,2,2
200901,org.eclipse.jwt.we.gridSnapCommand,1,1
200901,org.eclipse.jwt.we.gridVisibleCommand,4,2
200901,org.eclipse.jwt.we.newCommand,1,1
200901,org.eclipse.jwt.we.openCommand,1,1
200901,org.eclipse.jwt.we.openUriCommand,1,1
200901,org.eclipse.jwt.we.showPropertiesViewCommand,2,1
200901,org.eclipse.jwt.we.startCommand,1,1
200901,org.eclipse.laszlo.rct.lzx.debug.ui.localLaszloShortcut.run,1,1
200901,org.eclipse.linuxtools.changelog.core.actions.KeyActionCommand,5,3
200901,org.eclipse.ltk.ui.refactor.apply.refactoring.script,16,14
200901,org.eclipse.ltk.ui.refactor.create.refactoring.script,55,52
200901,org.eclipse.ltk.ui.refactor.show.refactoring.history,39,35
200901,org.eclipse.ltk.ui.refactoring.commands.deleteResources,68256,27538
200901,org.eclipse.ltk.ui.refactoring.commands.moveResources,903,549
200901,org.eclipse.ltk.ui.refactoring.commands.renameResource,13161,5850
200901,org.eclipse.m2m.atl.adt.atlPerspective,3,3
200901,org.eclipse.mat.ui.actions.executeInspection,1,1
200901,org.eclipse.mat.ui.actions.IconAssist,2,1
200901,org.eclipse.mtj.jadLaunchShortcuts.debug,3,1
200901,org.eclipse.mtj.jadLaunchShortcuts.run,28,12
200901,org.eclipse.mtj.launchShortcuts.debug,13,9
200901,org.eclipse.mtj.launchShortcuts.run,265,67
200901,org.eclipse.mtl.ide.ui.search.references,6,1
200901,org.eclipse.mylyn.context.ui.commands.attachment.retrieveContext,7,4
200901,org.eclipse.mylyn.context.ui.commands.interest.decrement,369,109
200901,org.eclipse.mylyn.context.ui.commands.interest.increment,44,18
200901,org.eclipse.mylyn.context.ui.commands.open.context.dialog,178,155
200901,org.eclipse.mylyn.context.ui.commands.task.attachContext,18,18
200901,org.eclipse.mylyn.context.ui.commands.task.clearContext,2,2
