yearmonth,view,executeCount,userCount
200811,org.eclipse.osee.framework.ui.skynet.branch.BranchView,1,1
200811,org.eclipse.osee.framework.ui.skynet.skywalker.SkyWalkerView,3,1
200811,org.eclipse.palamedes.ui.views.GameStateView,9,1
200811,org.eclipse.palamedes.ui.views.KnowledgeBaseView,6,1
200811,org.eclipse.palamedes.ui.views.StatisticView,5,1
200811,org.eclipse.papyrus.views.thumbnail,2,1
200811,org.eclipse.pde.runtime.LogView,5310,1843
200811,org.eclipse.pde.runtime.RegistryBrowser,65,29
200811,org.eclipse.pde.ui.DependenciesView,311,124
200811,org.eclipse.pde.ui.PluginsView,730,349
200811,org.eclipse.pde.visualization.views.SampleView,11,2
200811,org.eclipse.photran.ui.DeclarationView,74,34
200811,org.eclipse.photran.ui.FortranView,891,68
200811,org.eclipse.php.ui.explorer,7219,517
200811,org.eclipse.php.ui.functions,162,87
200811,org.eclipse.php.ui.projectOutline,250,109
200811,org.eclipse.plugin.worldwind.views.EarthView,13,2
200811,org.eclipse.plugin.worldwind.views.MarsView,5,1
200811,org.eclipse.plugin.worldwind.views.MoonView,5,1
200811,org.eclipse.plugin.worldwind.views.NavigatorView,5,2
200811,org.eclipse.plugin.worldwind.views.WebBrowserView,2,1
200811,org.eclipse.plugin.worldwind.views.WMSView,3,1
200811,org.eclipse.ptp.pldt.mpi.core.views.MPITableView,4,3
200811,org.eclipse.ptp.pldt.openmp.core.views.OpenMPArtifactView,5,1
200811,org.eclipse.ptp.pldt.openmp.ui.pv.views.OpenMPProblemsView,6,1
200811,org.eclipse.ptp.remotetools.environment.ui.views.RemoteEnvironmentsView,4,2
200811,org.eclipse.ptp.ui.views.JobsListView,1,1
200811,org.eclipse.ptp.ui.views.parallelJobsView,5,3
200811,org.eclipse.ptp.ui.views.parallelMachinesView,19,4
200811,org.eclipse.ptp.ui.views.resourceManagerView,22,6
200811,org.eclipse.rse.shells.ui.view.commandsView,620,98
200811,org.eclipse.rse.terminals.ui.view.TerminalView,1209,113
200811,org.eclipse.rse.ui.view.monitorView,102,44
200811,org.eclipse.rse.ui.view.scratchpad.SystemScratchpadViewPart,93,50
200811,org.eclipse.rse.ui.view.SystemSearchView,429,90
200811,org.eclipse.rse.ui.view.systemTableView,354,118
200811,org.eclipse.rse.ui.view.systemView,4758,384
200811,org.eclipse.rse.ui.view.teamView,102,57
200811,org.eclipse.search.SearchResultView,12,11
200811,org.eclipse.search.ui.views.SearchView,185206,18992
200811,org.eclipse.soc.ide4edu.ui.view.LitePackageExplorer,13,2
200811,org.eclipse.stp.im.tool.in.bpmneditor.view.ImView,20,3
200811,org.eclipse.stp.sc.common.views.AnnotationView,24,11
200811,org.eclipse.stp.ui.xef.help.XefHelpView,1,1
200811,org.eclipse.swt.examples.browser.demos.views.BrowserDemoView,8,7
200811,org.eclipse.swt.examples.browserexample.view,6,3
200811,org.eclipse.swt.examples.controls.view,51,19
200811,org.eclipse.swt.examples.customcontrols.view,24,9
200811,org.eclipse.swt.examples.launcher.view,33,10
200811,org.eclipse.swt.examples.layouts.view,24,10
200811,org.eclipse.swt.examples.ole.win32.browserView,3,2
200811,org.eclipse.swt.examples.paint.view,4,4
200811,org.eclipse.swt.nebula.examples.view,6,1
200811,org.eclipse.swt.sleak.views.SleakView,5,1
200811,org.eclipse.swt.spy.views.SwtSpyView,1,1
200811,org.eclipse.target.ui.SiteExplorerView,23,9
200811,org.eclipse.team.bugs.bugView,4,1
200811,org.eclipse.team.ccvs.ui.AnnotateView,1,1
200811,org.eclipse.team.ccvs.ui.EditorsView,137,85
200811,org.eclipse.team.ccvs.ui.RepositoriesView,9161,2850
200811,org.eclipse.team.svn.ui.annotate.AnnotateView,1,1
200811,org.eclipse.team.svn.ui.properties.PropertiesView,885,498
200811,org.eclipse.team.svn.ui.properties.RevPropertiesView,34,22
200811,org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser,1115,551
200811,org.eclipse.team.svn.ui.repository.RepositoriesView,7260,2082
200811,org.eclipse.team.sync.views.SynchronizeView,121643,11896
200811,org.eclipse.team.ui.GenericHistoryView,38267,9240
200811,org.eclipse.team.ui.target.SiteExplorerView,6,2
200811,org.eclipse.tigerstripe.workbench.views.artifactExplorerViewNew,65,3
200811,org.eclipse.tm.terminal.view.TerminalView,168,14
200811,org.eclipse.tptp.monitoring.managedagent.ui.explorer.internal.ui.MAExplorerView,5,2
200811,org.eclipse.tptp.platform.analysis.core.ui.views.ResultsFrameView,1,1
200811,org.eclipse.tptp.platform.analysis.core.ui.views.ResultsView,15,1
200811,org.eclipse.tptp.platform.log.views.internal.views.LogViewer,17,5
200811,org.eclipse.tptp.trace.jvmti.internal.client.views.CallStackViewer,9,4
200811,org.eclipse.tptp.trace.jvmti.internal.client.views.MemoryAnalysisViewer,164,28
200811,org.eclipse.tptp.trace.jvmti.internal.client.views.ThreadAnalysisViewer,33,11
200811,org.eclipse.ui.browser.view,1511,172
200811,org.eclipse.ui.cheatsheets.views.CheatSheetView,1587,467
200811,org.eclipse.ui.console.ConsoleView,1133908,72099
200811,org.eclipse.ui.coral8.views.AdminView,4,1
200811,org.eclipse.ui.coral8.views.StreamView,1,1
200811,org.eclipse.ui.examples.contributions.view,10,3
200811,org.eclipse.ui.examples.readmetool.views.SectionsView,16,4
200811,org.eclipse.ui.examples.views.properties.tabbed.article.views.SampleView,2,1
200811,org.eclipse.ui.forms.examples.views.FormView,1,1
200811,org.eclipse.ui.internal.introview,14861,6542
200811,org.eclipse.ui.navigator.ProjectExplorer,754115,41241
200811,org.eclipse.ui.texteditor.TemplatesView,244,126
200811,org.eclipse.ui.views.AllMarkersView,189,36
200811,org.eclipse.ui.views.BookmarkView,1350,418
200811,org.eclipse.ui.views.ContentOutline,199750,37237
200811,org.eclipse.ui.views.EditorList,54,9
200811,org.eclipse.ui.views.ProblemView,179455,41989
200811,org.eclipse.ui.views.ProgressView,25398,9998
200811,org.eclipse.ui.views.PropertySheet,37427,9033
200811,org.eclipse.ui.views.ResourceNavigator,218286,12365
200811,org.eclipse.ui.views.TaskList,17285,8467
200811,org.eclipse.ve.internal.java.codegen.editorpart.BeansList,4409,587
200811,org.eclipse.ve.internal.java.codegen.editorpart.XMLViewPart,90,58
200811,org.eclipse.vtp.debug.ui.inputView,1,1
200811,org.eclipse.vtp.desktop.views.canvasbrowser,8,3
200811,org.eclipse.vtp.desktop.views.pallet,30,5
200811,org.eclipse.vtp.desktop.views.ProjectsView,45,4
200811,org.eclipse.wst.common.snippets.internal.ui.SnippetsView,5191,3232
200811,org.eclipse.wst.internet.monitor.view,766,225
200811,org.eclipse.wst.jsdt.callhierarchy.view,12,8
200811,org.eclipse.wst.jsdt.ui.JavadocView,85,57
200811,org.eclipse.wst.jsdt.ui.PackageExplorer,2189,397
200811,org.eclipse.wst.jsdt.ui.SourceView,96,60
200811,org.eclipse.wst.jsdt.ui.TypeHierarchy,123,83
200811,org.eclipse.wst.server.ui.ServersView,258096,18736
200811,org.eclipse.wst.server.ui.ServersViewProvisional,12,2
200811,org.eclipse.wst.xml.views.XPathView,62,16
200811,org.eclipse.xtext.ui.core.views.ServiceRegistryView,2,1
